date_time,Electricity:Facilit,NaturalGas:Facility,Zone Mean Air Temperature-ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND,Zone Operative Temperature-ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND,Zone Thermal Comfort Fanger Model PMV-OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND OFFICE WHOLEBUILDING - SM OFFICE 2 PEOPLE,Zone Thermal Comfort Fanger Model PPD-OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND OFFICE WHOLEBUILDING - SM OFFICE 2 PEOPLE
2021-01-01 01:00:00,38298146.7703647,8469337.684852198,15.600000001521424,15.930699104152591,-1.7611797947811907,64.9976029950337
2021-01-01 02:00:00,38347086.04624046,10919195.994988136,15.600000000080234,15.858186322605746,-1.7876206602444982,66.37878200131237
2021-01-01 03:00:00,38347442.46423363,11592927.882565219,15.600000000004421,15.804032343152338,-1.8044173514391746,67.24816385087726
2021-01-01 04:00:00,39516465.086368404,8195780.620680823,15.60000000000019,15.805799959866476,-1.7954504199455432,66.78485711355368
2021-01-01 05:00:00,38234602.90739255,7328796.928216135,15.600000000000021,15.786328957687093,-1.7861405160187662,66.30186153260667
2021-01-01 06:00:00,38227299.96081499,7052823.489192676,15.600000000000016,15.762661729776006,-1.7810646665658914,66.03771031002518
2021-01-01 07:00:00,40436652.79086067,33159442.981924254,20.828401758182554,18.344117089790448,-1.082354703143813,29.712602278865162
2021-01-01 08:00:00,39168567.513535716,32814351.201958016,20.999999999999993,19.270695911593958,-0.9078045525836393,22.402793883319916
2021-01-01 09:00:00,39168394.85350576,32807826.49556143,21.0,19.41395736506628,-0.8799239929670052,21.34561038274346
2021-01-01 10:00:00,40338669.85701968,28340916.095244963,21.000000000000004,19.48082975313903,-0.8636354655825017,20.742713364686878
2021-01-01 11:00:00,38469469.74635154,24022479.067882948,20.999999999999996,19.680277931754517,-0.830272716626111,19.542168046164292
2021-01-01 12:00:00,38415420.84030479,22779931.089699436,20.999999999999996,19.849600258240887,-0.8052458704509461,18.672167823233366
2021-01-01 13:00:00,39655708.9166725,22081906.751176976,21.0,19.88061199253259,-0.8041210265033586,18.633685089470163
2021-01-01 14:00:00,38394234.169422224,21979301.047725663,21.000000000000004,19.888507345596366,-0.8051853524745781,18.670096044395862
2021-01-01 15:00:00,38424942.080047935,23139732.335371487,20.999999999999996,19.918773958928398,-0.8022001453745028,18.568092275437948
2021-01-01 16:00:00,39710164.90161127,24141784.057723276,21.0,19.84271737799,-0.8189592458495736,19.145617527736235
2021-01-01 17:00:00,38976877.671263084,25570520.997801628,21.0,19.801392147822853,-0.8275305345366377,19.445558075685852
